Author,Papers,Degree,Betweenness,Eigenvector,PageRank,Community
P6-7,3,0.0031625553447185324,0.001062414955992817,0.010303501783114115,0.0008663421692583655,88
P9-11○,2,0.002213788741302973,2.481220264125897e-05,2.5840310486790452e-09,0.0008637712349159634,45
P6-1,2,0.0015812776723592662,8.00393633588999e-06,2.1585279743728333e-16,0.0008634824046459818,178
P10-20,3,0.0018975332068311196,0.001299138916519144,7.082720853172049e-06,0.0008628006411594741,269
P9-5,4,0.002530044275774826,0.00032462091840894337,0.01716016213866014,0.0008505281851303684,254
P2-24,2,0.0015812776723592662,1.2005904503834987e-06,6.13134271040412e-19,0.0008502615502516497,253
Q10-2,2,0.0031625553447185324,0.00026292930863398617,0.0014436506145469484,0.000849911127846164,54
E7-3,7,0.002530044275774826,0.0010703951504937442,8.457861101019291e-05,0.0008495426964228276,269
C10-5,2,0.002213788741302973,0.00039379366772578745,8.705041239256709e-05,0.0008476668145236104,54
E3-3,2,0.0028462998102466793,0.0006412153497089869,0.09996195148359574,0.0008464035786285057,219
Q4-6,2,0.001265022137887413,8.003936335889991e-07,4.046333169037025e-22,0.000846359406515603,313
A4-2,3,0.001265022137887413,8.003936335889991e-07,4.046333169037026e-22,0.000846359406515603,213
P1-11,3,0.001265022137887413,8.003936335889991e-07,4.046333169037026e-22,0.000846359406515603,410
A5-3,4,0.002530044275774826,0.00013166475272539035,0.03927583879980416,0.0008419754062417527,219
P10-19,2,0.0018975332068311196,1.7608659938957978e-05,1.5226043878805754e-14,0.0008380008396134963,256
B9-3,4,0.001265022137887413,5.002460209931244e-06,8.592251021597861e-17,0.0008368513050885074,178
P2-10,3,0.0018975332068311196,1.6007872671779981e-06,1.2425079021098066e-15,0.0008367154646901092,683
P3-10,3,0.0031625553447185324,2.2811218557286475e-05,4.231519680681729e-05,0.0008363123083759418,50
C8-3,7,0.0018975332068311196,0.0022729726820198528,0.00017297380104710792,0.0008340408192159131,478
D6-5,3,0.0015812776723592662,0.00039419386454258204,0.008517271700997312,0.0008291050131378655,254
B4-5,3,0.0015812776723592662,0.00039419386454258204,0.06877891682867443,0.0008286437123995801,0
Q7-21,2,0.002530044275774826,0.00026292930863398617,0.0001465143325467102,0.0008282889308204913,83
E8-2,4,0.001265022137887413,0.00026312940704238344,0.0001440796433350648,0.0008267591804156573,23
B12-1,2,0.002530044275774826,0.00039379366772578756,2.4181270935907496e-05,0.0008267080024708793,478
B10-1,3,0.0018975332068311196,1.3606691771012984e-05,6.965889587187207e-06,0.000822832804004293,50
B8-3,3,0.0018975332068311196,4.802361801533995e-06,8.738685076342149e-15,0.0008216682988993704,329
Q3-12,2,0.002530044275774826,0.0012013659833057411,1.6529861763138002e-05,0.0008199028685738706,478
D11-1,2,0.0018975332068311196,6.002952251917493e-07,1.289649614510724e-12,0.000818551278254874,229
P10-5,2,0.0015812776723592662,0.00026292930863398617,2.4162293612573366e-06,0.0008160173811826769,478
C8-1,4,0.0018975332068311196,0.00039419386454258204,0.0016956961488122366,0.0008140528302467272,19
P2-16,4,0.0018975332068311196,0.00026312940704238344,0.0013959196030912866,0.0008140486813018853,220
B2-4,3,0.002213788741302973,0.00026292930863398617,0.013148758703975933,0.0008117743263419476,2
P8-17,4,0.002213788741302973,0.0007541628875400819,0.002485733778797228,0.0008028078327702537,88
H10-2,2,0.0028462998102466793,0.00011883701547278104,0.033398566196700015,0.0008025274929976599,254
A4-3,3,0.0028462998102466793,0.00011883701547278104,0.03339856619670001,0.0008025274929976598,254
C7-3,3,0.0031625553447185324,0.0006703486304479087,0.1500101388831447,0.0008008659127307612,254
B4-3,4,0.0015812776723592662,0.00026272921022558896,0.07061448844522561,0.0007999685272207645,0
P10-6,2,0.0015812776723592662,1.560767585498548e-05,6.5423527626578726e-15,0.000796547651914017,256
P9-4,4,0.002213788741302973,0.003267898667716301,0.004586319833175068,0.000794888352571938,79
Q5-10,2,0.002213788741302973,0.00026292930863398617,6.943477372440718e-06,0.0007907138482702982,478
P2-7,3,0.0015812776723592662,2.4011809007669974e-06,4.4693170442667585e-17,0.0007877055288920094,65
E6-1,3,0.0015812776723592662,0.0009132491359250479,0.0691747388985906,0.0007874270594049502,0
P2-21,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919668,286
Shimomoto,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919668,298
P8-11,3,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919668,87
A7-1,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919668,224
P3-4,3,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919668,1211
P7-22,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919668,450
P3-8,3,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919668,251
H10-4,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919668,94
Thanh,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919668,70
Lu,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919668,355
Yuchang,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919668,686
P9-7,3,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919667,632
P7-19,3,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919667,850
Zhang,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919667,1038
P1-21,3,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919667,918
Hsieh,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919667,829
Yamada,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919667,896
P8-19,3,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919667,233
MuhammadP9-3,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919667,39
P10-9○,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919667,308
Qiao,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919667,38
Q7-12,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919667,231
